place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
137076349,Guggibong,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M06/C5/07/Cghzf1W7H_mADCqVAAA3sUc-vEQ718.jpg,Anyang,['Nature Reserves'],GCJ02,37.438276,126.93788,"산67-6 Seoksu-dong, Manan-gu, Anyang-si, Gyeonggi-do",No Description
144079814,갤러리이즈 Galleryis,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.574784,126.984108,"52-1 Insadong-gil, Jongno-gu, Seoul",No Description
143780657,Paju Stadium,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Paju-si,['Churches and Cathedrals'],GCJ02,37.756139,126.786536,"160 Jungang-ro, Paju-si, Gyeonggi-do, South Korea",No Description
137286859,Tukseom Complex Certification Center,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.531978,127.060331,"자양제4동 Gwangjin-gu, Seoul, South Korea",No Description
146408210,Rheehall music gallery,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.594547,126.990451,"9 Seongbuk-ro 31-gil, Seongbuk-gu, Seoul",No Description
146951493,Maebongsan,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.490583,127.044557,"South Korea, Seoul, Gangnam-gu, 도곡1동",No Description
95997584,Seongsu-dong Shoe Theme Park,4.3,https://ak-d.tripcdn.com/images/0104s1200099bpliwF3FC.png,Seoul,['City Parks'],GCJ02,37.544776,127.052409,"9-26 Yeonmujang 5(o)-gil, Seongdong-gu, Seoul",No Description
149290079,Connecting Bodies: Asian Woman Artists,0.0,https://ak-d.tripcdn.com/images/0107212000g94gy062CF0.jpg,Seoul,['Exhibitions'],GCJ02,37.578833,126.980428,"National Museum of Modern and Contemporary Art, Korea","Connected Bodies: Asian Women Artists (hereinafter referred to as Connected Bodies) aims to re-examine the contemporary significance of Asian women's art since the 1960s from the perspective of ""bodily nature"". This exhibition is part of the National Gallery of Modern Art's Asian Art Project, which crosses borders to conduct comparative research and display contemporary Asian art. The body is a place where various ideologies and situations meet, and where differences and diversity emerge. In order to think about this theme together, the exhibition brings together about 130 works by female artists from 11 countries in Asia."
142535391,Seoul Grand Park Meeting Plaza,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Gwacheon,,GCJ02,37.434084,127.010537,"267-1 Makgye-dong, Gwacheon-si, Gyeonggi-do, South Korea",No Description
144010903,Wonhyo Bridge,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.527039,126.945724,"Yeouido-dong, Yeongdeungpo-gu, Seoul, South Korea",No Description
