place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
144078602,Yeongchuksan Neighborhood Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.625224,127.057321,"Wolgye-dong, Nowon-gu, Seoul",No Description
142554799,CGV Gwanggyo,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Suwon,['Cinemas'],GCJ02,37.285361,127.057412,"320 Gwanggyohosugongwon-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do",No Description
142516227,Aseco Valley Golf Club,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M05/AE/86/CghzfVW7IACAdNUUAAApYkE6OAY131.jpg,Siheung-si,['Golf Courses'],GCJ02,37.368309,126.769695,"307 Majeon-ro, Siheung-si, Gyeonggi-do, South Korea",No Description
142924135,Gusan-dong Village Municipal Library,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M01/AF/63/CghzfFW7IASAT10JAAA6hcRCmrA034.jpg,Seoul,['Libraries'],GCJ02,37.609549,126.912862,"29-23 Yeonseo-ro 13-gil, Gusan-dong, Eunpyeong-gu, Seoul, South Korea",No Description
141525407,Seongnam Sport Complex,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seongnam,,GCJ02,37.432998,127.137847,"62 Seongnam-dong, Jungwon-gu, Seongnam-si, Gyeonggi-do",No Description
146684576,Owl Lounge,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.534927,126.994752,"123-5 Itaewon-dong, Yongsan-gu, Seoul, South Korea",No Description
147273819,Ganghwa Luge,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Incheon,,GCJ02,37.616311,126.498887,"217 Jangheung-ro, Gilsang-myeon, Ganghwa-gun, Incheon, South Korea",No Description
147317615,Ewha Girls' High School Centennial Hall,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.56623,126.970733,"26 Jeongdong-gil, Jeong-dong, Jung-gu, Seoul, South Korea",No Description
142726484,Namhansanseong Mangwolsa,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Gwangju,,GCJ02,37.4783,127.196145,"680 Namhansanseong-ro, Namhansanseong-myeon, Gwangju-si, Gyeonggi-do, South Korea",No Description
136785723,Jeongseojin,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Incheon,,GCJ02,37.556931,126.604845,"Oryu-dong, Seo-gu, Incheon, South Korea",No Description
