place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
146991057,Dachi 2 Cultural Center,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.5023,127.064384,Seoul,No Description
20905767,Bugaksan Seoul Fortress,4.3,https://ak-d.tripcdn.com/images/0ww0e12000aul2pstD285.jpg,Seoul,"['Historical Sites', 'Featured Neighborhoods']",GCJ02,37.59371,126.97753,"25-22, Samcheong-dong, Jung-gu-gu, Seoul","This is the remaining parts and reconstructions of the old Seoul City Wall. The entrance points include Namsan, Dongdaemun, Samcheong Dong and Naksan Park."
142514899,Mega Box,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Suwon,['Cinemas'],GCJ02,37.250396,127.019677,"270 Gyeongsu-daero, Gwonseon-dong, Gwonseon-gu, Suwon-si, Gyeonggi-do",No Description
38707655,Wooseokheon Natural History Museum,5.0,https://ak-d.tripcdn.com/images/0ww5j120008ysvik53835.jpg,Namyangju-si,['Museums'],GCJ02,37.698021,127.161233,"587-2 Naegak-ri, Jinjeop-eup, Namyangju-si, Gyeonggi-do, South Korea",No Description
144002181,S Tower,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.569757,126.973942,"116 Sinmunno 1(il)-ga, Jongno-gu, Seoul",No Description
137267830,Bike Trail Rest Area,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M0A/C5/08/Cghzf1W7H_6AKXJzAAA6dsonnm8176.jpg,Seoul,['Hiking'],GCJ02,37.577782,127.168237,"South Korea, Seoul, Gangdong-gu, 강일동 16-3",No Description
146673729,Vision Hills Golf Range,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Namyangju-si,,GCJ02,37.645552,127.274347,"산54 Nokchon-ri, Hwado-eup, Namyangju-si, Gyeonggi-do, South Korea",No Description
147396480,Hanmaeum Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.559538,127.084015,"Junggok-dong, Gwangjin-gu, Seoul",No Description
141117703,Hallelujah Community Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seongnam,,GCJ02,37.410369,127.156119,"368 Yatap-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",No Description
147278225,(주)루이힐스CC 쇼골프 파트너연습장,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Yangju,,GCJ02,37.810672,127.112505,"186-54 Eohagogae-ro, Yangju-si, Gyeonggi-do, South Korea",No Description
