place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
142429031,Global Love Chapel Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Seoul,['Churches and Cathedrals'],GCJ02,37.519411,126.870645,"156 Mokdongdong-ro, Sinjeong-dong, Yangcheon-gu, Seoul, South Korea",No Description
143997119,Suninjae,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.579194,126.968329,"35-16 Pirundae-ro, Jongno-gu, Seoul",No Description
144081863,Soweolgil Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.543593,126.989386,"463 Itaewon-dong, Yongsan-gu, Seoul",No Description
147376759,Goyang Ecological Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Goyang-si,,GCJ02,37.589465,126.838567,"770 Daedeok-dong, Deogyang-gu, Goyang-si, Gyeonggi-do",No Description
95997677,horse park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.538096,126.885523,"Mok-dong, Yangcheon-gu, Seoul, South Korea",No Description
142487367,Dongcheon Botanical Garden,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_mAH93mAAA_kl5amJk965.jpg,Yongin-si,['Botanical Gardens'],GCJ02,37.33723,127.0792,"233 Dongcheon-ro, Suji-gu, Yongin-si, Gyeonggi-do",No Description
144621923,Dongdaemun Dapsimni Library,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.573151,127.050499,"Seoulsiripdae-ro 4-gil, Dapsimni-dong, Dongdaemun-gu, Seoul, South Korea",No Description
141105805,Jamdubong Photo Island,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.554346,126.985316,"52-1 Yejang-dong, Jung-gu, Seoul",No Description
141897670,Amsa-dong Prehistoric Museum Site,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg,Seoul,['Museums'],GCJ02,37.560172,127.129879,"158 Amsa-dong, Gangdong-gu, Seoul",No Description
142421310,Jongno Public Library,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M01/AF/63/CghzfFW7IASAT10JAAA6hcRCmrA034.jpg,Seoul,['Libraries'],GCJ02,37.57645,126.966387,"15-14 Sajik-ro 9-gil, Jongno-gu, Seoul",No Description
