place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
147477483,JS아트홀,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.582416,127.004328,"94 Dongsung-gil, Jongno-gu, Seoul",No Description
62064775,Lafesta,4.5,https://ak-d.tripcdn.com/images/0ww0912000976tkjb9A02.jpg,Goyang-si,,GCJ02,37.660709,126.768959,"761, Janghang-dong, Ilsandong-gu, Goyang, Gyeonggi-do 410-380, South Korea",No Description
137037917,Wau Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.551202,126.928284,"Changjeon-dong, Mapo-gu, Seoul, South Korea",No Description
137057300,Hyeonleung,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg,Guri-si,['Historical Sites'],GCJ02,37.621744,127.131867,"6-3 Inchang-dong, Guri-si, Gyeonggi-do, South Korea",No Description
10758683,Bears Town Ski Resort,4.1,https://ak-d.tripcdn.com/images/1me0p12000cnwsh6494E7.jpg,Pocheon-si,"['Resorts', 'Outdoor Skiing']",GCJ02,37.796727,127.248291,"Gyeonggi-do, Pocheon-si, Naechon-myeon, Geumgang-ro 2536beon-gil, 27 KR","Bear City Ski Resort has the longest ski run in Korea recognized by the International Ski Association, less than an hour's drive from Seoul. The total length is 3.5 kilometers, with a total of 12 ski tracks. The equipment includes a snowboard playground, a ski school, a camp for 600 people, and a sauna. There is also a square-shaped ramp ""Little Bear Ramp"" specially built for beginners (slope 8 degrees, length 600×width 65m), where beginners can practice with confidence. The slopes are open to skiers, and there is a 400-meter long toboggan run for parents and children to ski together."
99588898,Yangcheon Hyanggyo,5.0,https://ak-d.tripcdn.com/images/0ww6812000c5f4sqd27AF.jpg,Seoul,"['Other Places of Worship', 'Historical Sites']",GCJ02,37.572957,126.839834,"53, Yangcheon-ro 47na-gil, Gangseo-gu | Gayang-1-dong, Seoul 07521, South Korea",No Description
147010803,Al-Enbi,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.612022,127.030681,"34 Dobong-ro, Gangbuk-gu, Seoul",No Description
136805188,Hangang Museum,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg,Namyangju-si,['Museums'],GCJ02,37.55336,127.23668,"30 Gyeonggang-ro 926beon-gil, Wabu-eup, Namyangju-si, Gyeonggi-do, South Korea",No Description
137038081,Tomb of General Choi Yeong (Choe Yeong),0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg,Goyang-si,['Historical Sites'],GCJ02,37.701322,126.885919,"산70-2 Daeja-dong, Deogyang-gu, Goyang-si, Gyeonggi-do, South Korea",No Description
142487297,Deungbit Library,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M01/AF/63/CghzfFW7IASAT10JAAA6hcRCmrA034.jpg,Seoul,['Libraries'],GCJ02,37.562426,126.842382,"48 Gangseo-ro 62-gil, Gangseo-gu, Seoul",No Description
