place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
146775148,SPOGYM&Millon Euljiro,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.566347,126.988066,"South Korea, 을지로2가 88-5번지 하동 1층 TOWER 중구 서울특별시 KR",No Description
137134115,Bangameori Beach,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Ansan,,GCJ02,37.289168,126.576544,"Daebubuk-dong, Danwon-gu, Ansan-si, Gyeonggi-do, South Korea",No Description
143777874,Memorial Library of The 4·19,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M03/AF/64/CghzfFW7IBCAUbLaAAAlnuKOkAQ344.jpg,Seoul,['Memorial Halls'],GCJ02,37.567507,126.967721,"166 Pyeong-dong, Jongno-gu, Seoul",No Description
142390084,Jung 3-dong Catholic Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Bucheon-si,['Churches and Cathedrals'],GCJ02,37.508341,126.773217,"31 Sinheung-ro 275beon-gil, Bucheon-si, Gyeonggi-do",No Description
141378865,Wau Children's Park,5.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.548814,126.92542,"20-13 Dongmak-ro 19-gil, Sangsu-dong, Mapo-gu, Seoul, South Korea",No Description
137343942,Haneul Park Huimang Observatory,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/FC/25/CghzflW7IAqAWRxpAAA0-32cDKY598.jpg,Seoul,"['Planetariums', 'Observation Decks']",GCJ02,37.56636,126.886173,"Sangam-dong, Mapo-gu, Seoul",No Description
146238813,Seongbuk Yehyangjae House,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.593895,126.988667,"97 Seongbuk-ro 31-gil, Seongbuk-dong, Seongbuk-gu, Seoul",No Description
146931746,Yeongchumun,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.578766,126.974008,"37 Samcheong-ro, Jongno-gu, Seoul",No Description
24650134,Korean Hanseonghwa School,4.0,https://ak-d.tripcdn.com/images/100i1f000001gp3grE261.jpg,Seoul,['Schools'],GCJ02,37.561813,126.983452,"83-8 Myeongdong 2 (i) -ga, Jung-gu, Seoul, South Korea","Seoul Overseas Chinese Primary School, located in Seoul, South Korea, was built in 1909 and covers an area of 7,000 square meters. There are four teaching buildings and one kindergarten teaching building in the school."
141254239,Masjid Noor Sejong University,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.556094,127.072736,"11 Dongil-ro 56-gil, Gwangjin-gu, Seoul, South Korea",No Description
