place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
136979844,Jideogsa,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg,Seoul,['Historical Sites'],GCJ02,37.496404,126.942364,"Sangdo-dong, Dongjak-gu, Seoul, South Korea",No Description
146258888,Muneomi Ridge,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.444425,126.949054,"South Korea, Seoul, Gwanak-gu, 대학동",No Description
149293391,Fiji Blue LIVE IN SEOUL The Glide Tour Asia,0.0,https://ak-d.tripcdn.com/images/0104912000dx070z6356B.jpg,Seoul,['Concerts'],GCJ02,37.551544,126.91978,"Basement 1, 32 Jandari-ro, Mapo-gu, Seoul (Seogyo-dong)",No Description
149291297,KARDI Concert［RED ZONE］2024,0.0,https://ak-d.tripcdn.com/images/0103q12000ga0tgbx0E56.jpg,Seoul,['Concerts'],GCJ02,37.518171,126.958264,"Nodeul Island Live House 445 Yangnyeong-ro, Yongsan District, Seoul, Korea",No Description
142969141,Oido Prehistoric Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/FC/24/CghzflW7IACAHgzUAAAvGcMqieg905.jpg,Siheung-si,['Historical Sites'],GCJ02,37.347391,126.693301,"1089-1 정왕3동 Siheung-si, Gyeonggi-do",No Description
61999179,Interpark VR,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,"['City Parks', 'Museums']",GCJ02,37.540713,127.002658,"294, Itaewon-ro, Yongsan-gu, Seoul 04399, South Korea",No Description
146358418,KT 스포츠센터,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seongnam,,GCJ02,37.358698,127.114944,"90 Buljeong-ro, Jeongja-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",No Description
147070185,Land Village 3 chatancheon Sports Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Yongin-si,,GCJ02,37.333776,127.113235,"535 Jukjeon-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",No Description
146655848,Yongsan Lanes,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.535921,126.979878,"Yongsan-dong 1(il)-ga, Yongsan-gu, Seoul",No Description
145050573,율곡습지공원,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Paju-si,,GCJ02,37.890019,126.813439,"190-1 Yulgok-ri, Papyeong-myeon, Paju-si, Gyeonggi-do",No Description
