place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
140154035,Gongneung,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Paju-si,,GCJ02,37.745691,126.829885,"89 Samneung-ro, Jori-eup, Paju-si, Gyeonggi-do, South Korea",No Description
65177625,"President Park Chung-hee Memorial, Library",0.0,https://ak-d.tripcdn.com/images/0105812000a25vkvg110D.png,Seoul,"['Memorial Halls', 'Libraries']",GCJ02,37.574888,126.886237,"1693, Sangam-dong, Mapo-gu, Seoul",No Description
142905485,Saeeden Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Yongin-si,['Churches and Cathedrals'],GCJ02,37.321786,127.119178,"100 Jukjeon-ro, 죽전1동 Suji-gu, Yongin-si, Gyeonggi-do",No Description
144015390,Sunnyside Climbing Center,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.600861,126.925983,"South Korea, Seoul, Eunpyeong-gu, Eunpyeong-ro, 160 경향 렉스 빌 상가 206 호",No Description
147643058,Lotte Cinema Maseok,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Namyangju-si,,GCJ02,37.650209,127.309043,"1992 Gyeongchun-ro, Hwado-eup, Namyangju-si, Gyeonggi-do, South Korea",No Description
143843131,Yeombulsa,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.684189,127.065874,"1250 Sanggye-dong, Nowon-gu, Seoul",No Description
149292252,Ann Young-mi Show: Show for all ages (breasts),0.0,https://ak-d.tripcdn.com/images/0106e12000gahs7w932F9.png,Seoul,['Concerts'],GCJ02,37.510538,127.065913,"Baekam Art Hall 7 Teheran-ro 113-gil, Gangnam District, Seoul, Korea",No Description
149396607,Dream Note 6th anniversary fan meeting: Fly High,0.0,https://ak-d.tripcdn.com/images/0106112000gdj9kw7C250.jpg,Seoul,['Concerts'],GCJ02,37.511042,127.042953,"Seongam Art Hall, 6 111-gil, Seonneung-ro, Gangnam-gu, Seoul, Republic of Korea",No Description
144811064,Tancheon Sports Complex Baseball Stadium,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seongnam,,GCJ02,37.412056,127.120182,"486 Yatap-dong, Bundang-gu, Seongnam-si, Gyeonggi-do",No Description
149541291,2024 YOON KYESANG FANMEETING ［LOG］,0.0,https://ak-d.tripcdn.com/images/0104e12000gdzeo62649B.gif,Seoul,['Concerts'],GCJ02,37.619703,127.059671,"20, Gwangun-ro, Nowon-gu, Seoul (Wolgye-dong),South Korea",No Description
