place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
39185025,Gangnyeongjeon,0.0,https://ak-d.tripcdn.com/images/0104t120008drhrc86BA2.png,Seoul,['Historical Sites'],GCJ02,37.579519,126.977065,"Sejong-ro, Jongno-gu, Seoul",No Description
133527011,NUGUNA Korean School Uniform Rental,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M07/AE/60/CghzgFW7H_iABEYvAAA9N2E2D2I720.jpg,Seoul,['Entertainment Centers'],GCJ02,37.556425,126.927733,Jinyuone Building 5F ) 55 Mapo-gu Seoul KR,No Description
143763336,Seaside Park,0.0,https://ak-d.tripcdn.com/images/0104d12000g5uun3nAD23.png,Incheon,,GCJ02,37.481926,126.566017,"6 Haneuldalbit-ro 2beon-gil, Jung-gu, Incheon, South Korea",No Description
65177672,Ttukseom Hangang Park,5.0,https://ak-d.tripcdn.com/images/0105p120008j0x1jlF728.jpg,Seoul,['Theme Parks'],GCJ02,37.538484,127.082294,"704-1, Ziyang-dong, Gwangjin-gu, Seoul","Located in Kwongdo Hangang Park in Jayang-dong, Gwangjin-gu, you can enjoy summer leisure airboats, water skiing, and windsurfing."
149293247,MUSICAL ETERNITY,0.0,https://ak-d.tripcdn.com/images/0105h12000gb5lxpc5AA1.jpg,Seoul,"['Theater', 'Stage Drama']",GCJ02,37.580232,127.004,"YES24 Art One Theater, Seoul, Korea",No Description
143769976,Open Fishing Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Namyangju-si,,GCJ02,37.647307,127.128251,"162-1 Byeollae-dong, Namyangju-si, Gyeonggi-do, South Korea",No Description
142671650,The Salvation Army Seoul First Corps,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M09/FC/25/CghzflW7IAeADdclAAAt3hpaYTA318.jpg,Seoul,['Military Sites'],GCJ02,37.567647,126.973583,"120 Deoksugung-gil, Sogong-dong, Jung-gu, Seoul",No Description
146278808,Cheonjangsan Mountain,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.601152,127.050708,"산7-14 Wolgok-dong, Seongbuk-gu, Seoul",No Description
146814791,Seoul City Wall (Hanyangdoseong Fortress),0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.572522,127.008832,"668-50 창신제2동 Jongno-gu, Seoul",No Description
146854254,Gulpocheon,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Incheon,,GCJ02,37.540856,126.745101,"Yongjong-dong, Gyeyang-gu, Incheon, South Korea",No Description
