place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
137229882,Yangsuri Ecological Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M05/AF/62/CghzfFW7H_qAMHi7AAA87dfE3Nk433.jpg,Yangpyeong-gun,['Caves'],GCJ02,37.547819,127.318603,"552-6 Yangsu-ri, Yangseo-myeon, Yangpyeong-gun, Gyeonggi-do, South Korea",No Description
61998077,Jongno Sauna,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M0B/AE/60/CghzgFW7H_-AP-y1AAAqT8fFgY0794.jpg,Seoul,['Spas'],GCJ02,37.574153,126.988648,"58-1 Nakwon-dong, Jongno-gu, Seoul, South Korea",No Description
38707677,Knife Gallery,0.0,https://ak-d.tripcdn.com/images/0ww6g120008zc7gyoA881.jpg,Seoul,['Art Museums'],GCJ02,37.573617,126.984635,"7, Insadong 9-gil, Jongno-gu, Seoul, South Korea","KnifeGallery is a sword store, there are many different bladed weapons from other countries such as knives, swords, daggers, fantasy swords, as well as self-defense equipment helmets, suits. There are both goods for sale and exhibits, and sword lovers can come and see."
146229032,Coin Noraebang,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.656577,127.040269,"146 Haedeung-ro, Dobong-gu, Seoul",No Description
136921673,Cheongna Lake Park,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Incheon,['City Parks'],GCJ02,37.533156,126.633952,"204 청라대로, Seo-gu, Incheon, South Korea",No Description
142262250,Seongnam Bundang Tancheon,4.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seongnam,,GCJ02,37.402959,127.124183,"이매2동 Bundang-gu, Seongnam-si, Gyeonggi-do",No Description
142970447,Sindang-dong Catholic Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Seoul,['Churches and Cathedrals'],GCJ02,37.559153,127.008961,"24 Dongho-ro 20-gil, Jung-gu, Seoul",No Description
137513385,K-POP Square,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.509743,127.062206,"513 Yeongdong-daero, Gangnam-gu, Seoul, South Korea",No Description
138185153,Nowon Train Village,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.625297,127.094295,"622 Hwarang-ro, Nowon-gu, Seoul, South Korea",No Description
142431031,Seoul Housing Lab,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.524156,126.90155,"183 Yeongsin-ro, Yeongdeungpo-gu, Seoul, South Korea",No Description
