place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
142582335,The Shrine of Our Lady of the Rosary of Namyang,0.0,https://ak-d.tripcdn.com/images/0101312000ep7wml5A143.jpg,Hwaseong-si,,GCJ02,37.204909,126.816399,"South Korea, Gyeonggi-do, Hwaseong-si, Namyang-dong, 1704 KR",No Description
149292484,Dear．Antares；To my brightest star,0.0,https://ak-d.tripcdn.com/images/0103912000gamrhtl8A93.jpg,Seoul,['Concerts'],GCJ02,37.557155,126.913574,"GLORY 빌딩 113 Jandari-ro, Mapo-gu, Seoul, Korea",No Description
146288594,popopc,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.512948,126.941665,"Noryangjin-ro, Dongjak-gu, Seoul",No Description
144080094,Siheung Archaeological Site in Oido,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Siheung-si,,GCJ02,37.342609,126.695502,"183번지 정왕1동 Siheung-si, Gyeonggi-do",No Description
147092058,SIGNATURE GYM,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.567446,127.008056,"South Korea, Seoul, Jung-gu, Jangchungdan-ro, 253 헬로우APM 8층",No Description
148908465,Blood City 8,0.0,https://ak-d.tripcdn.com/images/0100m12000fk2chfd99CA.png,Yongin-si,['Festivals'],GCJ02,37.29391,127.202566,韩国爱宝乐园,No Description
147406586,Haneulgung,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Yangju,,GCJ02,37.748415,126.948034,"204 Seokhyeon-ri, Jangheung-myeon, Yangju-si, Gyeonggi-do",No Description
56058514,Yangjae Citizen Forest,5.0,https://ak-d.tripcdn.com/images/0ww2312000cntnuetB9CA.jpg,Seoul,['City Parks'],GCJ02,37.469913,127.038396,Seoul,No Description
65179441,Seoul Upcycling Plaza,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg,Seoul,['Museums'],GCJ02,37.558563,127.058244,"250-14, Yongta-dong, Seongdong-gu, Seoul",No Description
95997753,Nulp'urun-gongwon,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.48999,127.077462,"690 Irwon-dong, Gangnam-gu, Seoul, South Korea",No Description
