place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
95997668,Songpa-gu Resources Circulation Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.471355,127.124264,"692-2 Jangji-dong, Songpa-gu, Seoul, South Korea",No Description
141479267,Gangnam Joongang Baptist Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Seoul,['Churches and Cathedrals'],GCJ02,37.515903,127.038995,"5 Hakdong-ro 46-gil, Gangnam-gu, Seoul, South Korea",No Description
147564325,Bukhansan Haenggungchi,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Goyang-si,,GCJ02,37.640526,126.97719,"169 Bukhan-dong, Deogyang-gu, Goyang-si, Gyeonggi-do",No Description
65178271,Chojijin Fort,0.0,https://ak-d.tripcdn.com/images/0ww3r120008ydnwpm5472.jpg,Incheon,"['Military Sites', 'Historical Sites']",GCJ02,37.632564,126.532528,"624 Choji-ri, Gilsang-myeon, Kanghwa, Incheon, South Korea",No Description
61999198,Hoam Art Hall,1.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.561535,126.970943,"88, Seosomun-ro, Jung-gu, Seoul 04511, South Korea",No Description
95997453,Onsu Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.500374,126.83693,"9-44, Onsu-dong, Guro-gu, Seoul",No Description
65176692,Gyeonggi Ceramic Museum,4.0,https://ak-d.tripcdn.com/images/100w0i00000097tg07076.jpg,Gwangju,['Museums'],GCJ02,37.351084,127.32657,"727 Gyeongchung-daero, Gonjiam-eup, Gwangju-si, Gyeonggi-do, South Korea","The Gwangju Joseon Official Kiln Museum is located in Gwangju, Gyeonggi-do, where the official kiln operated by the royal family during the Joseon Dynasty was set up and operated for more than 400 years. Study Korean white porcelain, excavate Korean official kiln ruins, academic research, traditional pottery culture education and other Korean traditional pottery."
95955817,Pyeongchon Park,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Anyang,['City Parks'],GCJ02,37.395535,126.956438,"Burim-dong, Dongan-gu, Anyang-si, Gyeonggi-do",No Description
142458418,Geumseongdang,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.635137,126.925473,"175-836 Jingwan-dong, Eunpyeong-gu, Seoul",No Description
147554370,Beomnyeonsa,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.576817,126.979853,"10 Samcheong-ro, Jongno-gu, Seoul",No Description
