place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
142914740,신용산교회 Synyongsan Presbyterian Church,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg,Seoul,['Churches and Cathedrals'],GCJ02,37.526132,126.966886,"17 Seobinggo-ro, Yongsan-gu, Seoul",No Description
142766241,Sujeong Public Library,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M01/AF/63/CghzfFW7IASAT10JAAA6hcRCmrA034.jpg,Seongnam,['Libraries'],GCJ02,37.45219,127.152973,"32 Sujeong-ro 332beon-gil, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea",No Description
147544631,명품BB파크야구장,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Namyangju-si,,GCJ02,37.630626,127.173784,"402-1 Baeyang-ri, Jingeon-eup, Namyangju-si, Gyeonggi-do, South Korea",No Description
146971423,Nogo-san,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Yangju,,GCJ02,37.684131,126.944747,"Yangju-si, South Korea",No Description
146310889,이혜경에스테(leefootface),0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.564102,126.985371,"55 Myeongdong-gil, Jung-gu, Seoul",No Description
136258058,Hwadam Botanical Garden,0.0,https://ak-d.tripcdn.com/images/1me4f12000chepov4E73F.jpg,Gwangju,['Botanical Gardens'],GCJ02,37.341806,127.290195,"South Korea, Gyeonggi-do, Gwangju-si, Docheok-myeon, Doung-ri, 산32 1",No Description
95997629,Munjeong Neighborhood Park,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.486172,127.127902,"Munjeong-dong, Songpa-gu, Seoul",No Description
24652882,Suwon World Cup Stadium,4.5,https://ak-d.tripcdn.com/images/0ww3a120009rl8yxn137F.jpg,Suwon,"['Soccer Fields', 'Stadiums']",GCJ02,37.286474,127.036866,"310 Woldeukeom-ro, Uman-dong Paldal-gu, Suwon-si, Gyeonggi-do","Suwon World Cup Stadium is a World Cup stadium opened in May 2001, with a total of 43,000 seats, and its design feature is a roof shaped like a bird in flight. Currently tourists can only visit the main stadium of the 2002 World Cup."
146487841,Salgoji Public Pools,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.554329,127.050429,Seoul,No Description
141488627,Jupakeu,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Pocheon-si,,GCJ02,37.777842,127.165197,"328-1 Jikdong-ri, Soheul-eup, Pocheon-si, Gyeonggi-do",No Description
