place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
61890060,Eunpyeong History Hanok Museum,4.8,https://ak-d.tripcdn.com/images/1i64k22344rxn9869E1ED.jpg,Seoul,['Museums'],GCJ02,37.640445,126.938121,"135-5, Jinkwan-dong, Enping-gu, Seoul",No Description
142952221,Lotte Cinema Bucheon Branch,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Bucheon-si,['Cinemas'],GCJ02,37.485544,126.782317,"11 Bucheon-ro, Bucheon-si, Gyeonggi-do, South Korea",No Description
56077555,Pyounghwa Market,4.8,https://ak-d.tripcdn.com/images/0ww0s12000cj8tolcFCAF.jpg,Seoul,"['Markets', 'Featured Neighborhoods']",GCJ02,37.569361,127.007026,"274 Cheonggyecheon-ro, Gwanghui-dong, Jung-gu, Seoul, South Korea",No Description
147060281,Riot PC cafe,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.570692,126.981513,"33 Jong-ro, Cheongjin-dong, Jongno-gu, Seoul",No Description
137018720,Bukhansan National Park Gohyun Visitor Center,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Yangju,['Popular Spots'],GCJ02,37.698472,126.975848,"Yangju-si, South Korea",No Description
142707471,Megabox Bundang,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Seongnam,['Cinemas'],GCJ02,37.385492,127.122325,"Gyeonggi-do, Seongnam-si, Seohyeon-dong, Hwangsaeul-ro, 332 KR",No Description
22846490,Korean Federation of Film Archives,4.6,https://ak-d.tripcdn.com/images/ww0n1e000001fhoajE674.jpg,Seoul,['Museums'],GCJ02,37.580393,126.88996,"400 World Cup buk-ro, Mapo-gu, Seoul, South Korea","The Korean Film Archive is located in Seoul, South Korea and is a very famous art venue. Important documents related to Korean films are collected here, and many Korean and overseas films are preserved and screened."
146338659,Seoseoul Country Club,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Paju-si,,GCJ02,37.731287,126.896434,"324 Hyeeum-ro, Gwangtan-myeon, Paju-si, Gyeonggi-do, South Korea",No Description
147258289,Guri Art Hall,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Guri-si,,GCJ02,37.595596,127.130036,"453 Achasan-ro, Guri-si, Gyeonggi-do, South Korea",No Description
142773752,Kumho Art Hall Yonsei,0.0,https://ak-d.tripcdn.com/images/0100v12000fs6j7xf3AC2.png,Seoul,['Fine Art Galleries'],GCJ02,37.563138,126.9366,"50 Yonsei-ro, Seodaemun-gu, Seoul, South Korea",No Description
