place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
133524710,Banpo Bridge,5.0,https://ak-d.tripcdn.com/images/0ww20120009c9cqeh5D73.jpg,Seoul,['Bridges'],GCJ02,37.515687,126.99607,"Seoul, South Korea",No Description
142942994,LOTTE CINEMA Gwangmyeong Outlet,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Gwangmyeong,"['Cinemas', 'Featured Neighborhoods']",GCJ02,37.42471,126.884222,"17 Iljik-ro, Gwangmyeong-si, Gyeonggi-do",No Description
65177690,Literary Museum of Yun Dong-Ju the Poet,5.0,https://ak-d.tripcdn.com/images/0105712000c90qobd8650.jpg,Seoul,['Exhibition Halls'],GCJ02,37.592072,126.967119,"119 Changuimun-ro, Jongno-gu, Seoul, South Korea",No Description
137956257,Cheonggyesan Maebong (Seoul),0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M0A/C5/08/Cghzf1W7H_6AKXJzAAA6dsonnm8176.jpg,Gwacheon,['Hiking'],GCJ02,37.428427,127.043457,"Wonji-dong, Seocho-gu, Seoul, South Korea",No Description
39398469,Statue of King Sejong the Great,4.3,https://ak-d.tripcdn.com/images/100m0z000000nuq9i965F.jpg,Seoul,"['Statues/Sculptures', 'Modern Architecture']",GCJ02,37.572854,126.976894,"172 Sejong-daero, Sejongno, Jongno-gu, Seoul, South Korea","The bronze statue of King Sejong is located in Seoul, South Korea. It is 6.2 meters high and weighs 20 tons. King Sejong was the fourth king of the Joseon Dynasty of the Lee family and one of the most outstanding monarchs of the Joseon Dynasty. His main achievements included the promulgation of ""Hunminjeongeum""."
65179320,Ichon Hangang Park,5.0,https://ak-d.tripcdn.com/images/0105722156ydas5s04D26.jpg,Seoul,"['City Parks', 'Theme Parks', 'Nighttime sightseeing']",GCJ02,37.51692,126.971702,"Area 302-17, Echon-dong, Yongsan-gu, Seoul",No Description
144631808,Megabox Hanam Starfield,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Hanam,,GCJ02,37.544623,127.225233,"750 Misa-daero, Hanam-si, Gyeonggi-do, South Korea",No Description
146912000,Lotte Museum of Art,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.512811,127.102604,"Seoul, Songpa-gu, Olympic-ro, 300, LOTTE WORLD TOWER, 7층",No Description
144771362,First Garden,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Goyang-si,['Nighttime sightseeing'],GCJ02,37.731676,126.794715,"260 Tapsakgol-gil, Paju-si, Gyeonggi-do",No Description
137419512,Sueojangdae,0.0,https://ak-d.tripcdn.com/images/0102u12000ccrceyk4B05.png,Gwangju,['Historical Sites'],GCJ02,37.479877,127.176596,"산815-1 Sanseong-ri, Namhansanseong-myeon, Gwangju-si, Gyeonggi-do, South Korea",No Description
