place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
61227037,Haebangchon,4.9,https://ak-d.tripcdn.com/images/01A23120008r5lwz6D866.jpg,Seoul,['Featured Neighborhoods'],GCJ02,37.53781,126.986559,"Seoul, South Korea","Jiefang Village is a part of Yongsan 2 Street, Yongsan District, Seoul, South Korea. It is a village formed on the hillside under the Namsan Mountain. At the time of liberation in 1945, people who returned from overseas, those who came to Korea from the north, and those who took refuge due to the Korean War settled in Korea, so it was called Liberation Village."
142907385,Tio-Em,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/AE/87/CghzfVW7IAaAJGP4AAA0UwxYU3A867.jpg,Seoul,['Theater'],GCJ02,37.582247,127.003717,"85 Daehak-ro 8ga-gil, Jongno-gu, Seoul",No Description
61864845,VR Zone - Seosuwon,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M07/AE/60/CghzgFW7H_iABEYvAAA9N2E2D2I720.jpg,Suwon,"['Amusement Parks', 'Entertainment Centers']",GCJ02,37.28267,126.970139,"291, Suin-ro, Gwonseon-gu 3F, e mart, Suwon, Gyeonggi-do 16405 South Korea",No Description
39519959,Ansan Park,5.0,https://ak-d.tripcdn.com/images/010141200098u2rid6115.png,Seoul,['City Parks'],GCJ02,37.571932,126.942929,"Yeonhui-dong, Seodaemun-gu, Seoul","The cherry blossom viewing spot that appeared in the Korean drama ""A Gentleman's Dignity"" attracts a large number of tourists in spring."
142688570,CGv Seohyeon,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Seongnam,['Cinemas'],GCJ02,37.387309,127.122461,"19 Seohyeon-ro 180beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",No Description
142914729,Rolling Hall,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/AE/87/CghzfVW7IAaAJGP4AAA0UwxYU3A867.jpg,Seoul,['Theater'],GCJ02,37.548361,126.920036,"35 Eoulmadang-ro, Mapo-gu, Seoul",No Description
146613988,The Bailey House Samseong,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.50996,127.063157,"506 Yeongdong-daero, 삼성1동 Gangnam-gu, Seoul, South Korea",No Description
148891226,THE MAN ALIVE 〈choice〉,0.0,https://ak-d.tripcdn.com/images/0101j12000fcwnezuA989.gif,Seoul,"['Featured performance', 'Live Show']",GCJ02,37.545702,127.042425,"32-14, Seoulsup 2-gil, Seongdong-gu, Seoul, Republic of Korea",No Description
147040495,Korea University Ice Rink,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.59345,127.026204,"145 Anam-ro, Anam-dong 5(o)-ga, Seongbuk-gu, Seoul",No Description
148829165,Honey Land,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Paju-si,,GCJ02,37.750381,126.836206,"Gyeonggi-do, Paju-si, Jori-eup, Janggok-ro, 218 KR",No Description
