place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
136785840,Surak - san 0 won danggogae,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.668885,127.076707,"Sanggye-dong, Nowon-gu, Seoul, South Korea",No Description
142736065,Bukhansan National Park Ui Visitor Center,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.677729,127.003302,"349 Samyang-ro 181-gil, Gangbuk-gu, Seoul",No Description
20905801,Arario Museum,4.3,https://ak-d.tripcdn.com/images/0ww6t12000a9u58tr5355.jpg,Seoul,"['Art Museums', 'Featured Neighborhoods']",GCJ02,37.577687,126.988337,"83 Yulgok-ro, Jongno-gu, Seoul","The Jongno Space of Seoul Arario Gallery is located on the east side of Hyundai Headquarters in Seoul, South Korea, and on the west side is Hyundai Seowon Park. The building is a mix of modern and quaint, old buildings, modern lighting, grey and red brick walls, stone troughs outside the door and iron bells that feel old."
137381857,The Great Wall,0.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M0A/C5/08/Cghzf1W7H_6AKXJzAAA6dsonnm8176.jpg,Gwacheon,['Hiking'],GCJ02,37.431463,127.008843,"Makgye-ro, Munwon-dong, 경기도 Gwacheon-si, Gyeonggi-do, South Korea",No Description
95997512,Gandeme Park,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg,Seoul,['City Parks'],GCJ02,37.573369,127.048685,"471 Dapsimni-dong, Dongdaemun-gu, Seoul, South Korea",No Description
149286178,Cigarettes After Sex: X’s World Tour 2025,0.0,https://ak-d.tripcdn.com/images/0103g12000dg7v51u7079.jpg,Goyang-si,['Concerts'],GCJ02,37.665025,126.741903,Korea International Exhibition Center,No Description
22846377,Itaewon Antique Furniture Street,4.2,https://ak-d.tripcdn.com/images/0ww5f12000apiuy1h2B05.jpg,Seoul,['Featured Neighborhoods'],GCJ02,37.531678,126.994894,"Itaewon-dong, Yongsan-gu, Seoul, South Korea",No Description
146755292,Yonsei University Alumni Hall,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.562733,126.942475,"50 Yonsei-ro, Seodaemun-gu, Seoul, South Korea",No Description
144016474,KBS Arena Hall,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.556795,126.847864,"376 Gonghang-daero, Gangseo-gu, Seoul, South Korea",No Description
138964447,Hangang Paradise,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.522977,126.941399,"Seoul, South Korea",No Description
