place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
147307849,Wooyicheon public toilet,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.648678,127.017882,"420-91 쌍문제1동 Dobong-gu, Seoul, South Korea",No Description
142438925,LOTTE CINEMA Suji,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Yongin-si,['Cinemas'],GCJ02,37.312613,127.081784,"38 Seongbok 2-ro, Suji-gu, Yongin-si, Gyeonggi-do",No Description
147398629,ATTACK Amusement Center,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Bucheon-si,,GCJ02,37.486871,126.781907,"South Korea, Gyeonggi-do, Bucheon-si, Buil-ro 459beon-gil, 20 센텀시티 B동 2층",No Description
142726512,"클럽 아르떼 l Club Arte Seoul (구 매스, 로컬)",0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.499507,127.02637,"415 Gangnam-daero, Seocho-gu, Seoul",No Description
146198893,Dukso Natural History Museum,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Namyangju-si,,GCJ02,37.579936,127.230466,"46-11 Seoksil-ro, Namyangju-si, Gyeonggi-do",No Description
142726658,CGV Paju Yadang,5.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M02/AF/63/CghzfFW7IAaAPaqMAAA-wvU2dn8545.jpg,Paju-si,['Cinemas'],GCJ02,37.71329,126.759865,"1066 Yadang-dong, Paju-si, Gyeonggi-do, South Korea",No Description
141870744,Megabox Songdo,0.0,https://ak-d.tripcdn.com/images/0102i12000csx91ag89BD.png,Incheon,['Cinemas'],GCJ02,37.378494,126.663162,"South Korea, Incheon, Yeonsu-gu, Songdo-dong, 과학로16번길 33-4 D동 2~4층 트리플스트리트",No Description
142924104,Yeolrin Songhyeon,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.576548,126.981433,"48-9 Songhyeon-dong, Jongno-gu, Seoul",No Description
147278056,Line Bowling Center,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.558132,127.035445,"South Korea, Seoul, Seongdong-gu, Gosanja-ro 6-gil, 40 지하 3 층",No Description
144862832,Lakeside Country Club,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Yongin-si,,GCJ02,37.319552,127.179116,"181 Neungwon-ro, Mohyeon-eup, Cheoin-gu, Yongin-si, Gyeonggi-do",No Description
